task,model,format,file,error,error_message
quest,gpt-4,xml,88.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,89.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,9.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,90.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,91.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,92.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,93.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,94.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,95.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,96.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,97.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,98.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,99.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,yaml,11.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      description: Save the kidnapped  ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 20, column 22:
      title: 'The Dragon's Captive'
                         ^"
quest,gpt-4,yaml,14.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 36:
      objective: Retrieve all four gems: Sapphire, Emerald, Ruby and Am ... 
                                       ^"
quest,gpt-4,yaml,15.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 600"
quest,gpt-4,yaml,28.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 348"
quest,gpt-4,yaml,45.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 264"
quest,gpt-4,yaml,51.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 585"
quest,gpt-4,yaml,81.txt,incorrect_syntax,"while scanning a double-quoted scalar
  in ""<unicode string>"", line 17, column 15:
        location: ""Ancient Artefact\'s Location""
                  ^
found unknown escape character ""'""
  in ""<unicode string>"", line 17, column 33:
        location: ""Ancient Artefact\'s Location""
                                    ^"
quest,llama-2,xml,1.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
quest,llama-2,xml,10.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,11.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,12.txt,incorrect_syntax,"not well-formed (invalid token): line 60, column 0"
quest,llama-2,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,14.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,17.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
quest,llama-2,xml,19.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,20.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 0"
quest,llama-2,xml,23.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,24.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
quest,llama-2,xml,25.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,27.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,28.txt,incorrect_syntax,"not well-formed (invalid token): line 54, column 0"
quest,llama-2,xml,29.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 27, column 0"
quest,llama-2,xml,30.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 48, column 0"
quest,llama-2,xml,33.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,34.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,37.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,39.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,4.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,42.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,44.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,46.txt,incorrect_syntax,"syntax error: line 1, column 0"
quest,llama-2,xml,47.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,48.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,49.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,50.txt,incorrect_syntax,"syntax error: line 1, column 0"
quest,llama-2,xml,51.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,52.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,53.txt,incorrect_syntax,"not well-formed (invalid token): line 23, column 0"
quest,llama-2,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,58.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,59.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,6.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,61.txt,incorrect_syntax,"not well-formed (invalid token): line 29, column 0"
quest,llama-2,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,64.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,65.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,66.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,67.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,69.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,7.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,70.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,71.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,73.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,74.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,75.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,77.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,8.txt,incorrect_syntax,"syntax error: line 1, column 0"
quest,llama-2,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,83.txt,incorrect_syntax,"mismatched tag: line 5, column 2"
quest,llama-2,xml,84.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,85.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,86.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,87.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,88.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,89.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,9.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,90.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,91.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,92.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 0"
quest,llama-2,xml,94.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,xml,95.txt,incorrect_syntax,"syntax error: line 1, column 0"
quest,llama-2,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,97.txt,incorrect_syntax,"syntax error: line 1, column 0"
quest,llama-2,xml,98.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 0"
quest,llama-2,xml,99.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
quest,llama-2,yaml,1.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,100.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,12.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,13.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 25, column 1:
    ```
    ^"
quest,llama-2,yaml,14.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,15.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,16.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,17.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ``` [/INST]
    ^"
quest,llama-2,yaml,19.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,2.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,20.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,21.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,23.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ``` [/INST]
    ^"
quest,llama-2,yaml,24.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```bash
    ^"
quest,llama-2,yaml,25.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 29, column 1:
    ```
    ^"
quest,llama-2,yaml,28.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
quest,llama-2,yaml,29.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,3.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,32.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ``` [/INST]
    ^"
quest,llama-2,yaml,34.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```yaml
    ^"
quest,llama-2,yaml,35.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,36.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,38.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,39.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,42.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,44.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,45.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ``` [/INST]
    ^"
quest,llama-2,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ``` [/INST]
    ^"
quest,llama-2,yaml,47.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
